uid,freq_download_last_30_days,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days
168885040.0,17,,,,,
168885216.0,75,11.0,3.0,,,
168885568.0,97,37.0,28.0,17.0,15.0,15.0
168887056.0,19,8.0,3.0,3.0,3.0,3.0
168887120.0,353,24.0,24.0,24.0,24.0,1.0
168888144.0,131,39.0,16.0,5.0,3.0,2.0
168888160.0,62,21.0,21.0,20.0,19.0,16.0
168888240.0,26,,,,,
168888736.0,22,2.0,1.0,1.0,1.0,1.0
168888976.0,31,9.0,4.0,3.0,3.0,3.0
168889456.0,21,1.0,1.0,1.0,1.0,1.0
168889648.0,65,,,,,
168891520.0,21,11.0,5.0,4.0,3.0,3.0
168892160.0,37,14.0,9.0,3.0,2.0,2.0
168892384.0,55,20.0,14.0,4.0,,
168892624.0,206,94.0,86.0,83.0,55.0,8.0
168892656.0,33,5.0,4.0,4.0,4.0,3.0
168892752.0,81,,,,,
168892880.0,11,,,,,
168892896.0,71,6.0,5.0,5.0,5.0,5.0
168892992.0,9,6.0,5.0,2.0,2.0,2.0
168893424.0,57,,,,,
168893584.0,31,30.0,,,,
168893648.0,21,1.0,1.0,1.0,1.0,1.0
168893664.0,16,,,,,
168894672.0,361,159.0,144.0,30.0,29.0,29.0
168895296.0,306,235.0,224.0,184.0,65.0,61.0
168895504.0,103,41.0,37.0,9.0,9.0,9.0
168895696.0,210,33.0,32.0,31.0,31.0,30.0
168895872.0,35,12.0,12.0,12.0,12.0,12.0
168896176.0,2,,,,,
168896272.0,105,54.0,52.0,15.0,15.0,14.0
168897168.0,138,27.0,23.0,6.0,6.0,6.0
168897472.0,281,126.0,105.0,,,
168897568.0,4,1.0,1.0,1.0,1.0,1.0
168897696.0,160,,,,,
168897856.0,118,37.0,26.0,22.0,20.0,20.0
168898720.0,241,27.0,23.0,20.0,20.0,20.0
168899184.0,88,,,,,
168899264.0,23,,,,,
168899296.0,11,1.0,1.0,1.0,,
168899808.0,219,82.0,71.0,69.0,69.0,69.0
168900016.0,105,2.0,2.0,,,
168900112.0,97,13.0,2.0,,,
168900512.0,313,,,,,
168900912.0,79,68.0,32.0,17.0,14.0,14.0
168901728.0,33,12.0,12.0,4.0,4.0,4.0
168901776.0,233,60.0,53.0,3.0,2.0,1.0
168901856.0,8,4.0,4.0,4.0,4.0,4.0
168902576.0,69,29.0,8.0,7.0,7.0,7.0
168902592.0,114,13.0,13.0,9.0,8.0,8.0
168902880.0,25,21.0,19.0,19.0,19.0,19.0
168902992.0,135,47.0,32.0,,,
168903280.0,52,30.0,19.0,4.0,,
168903632.0,128,8.0,4.0,4.0,4.0,4.0
168903984.0,145,,,,,
168904592.0,52,11.0,6.0,2.0,,
168904688.0,92,81.0,77.0,53.0,50.0,50.0
168905024.0,50,10.0,10.0,10.0,8.0,8.0
168905440.0,35,1.0,1.0,,,
168905504.0,212,5.0,5.0,5.0,2.0,2.0
168905648.0,13,,,,,
168906160.0,69,54.0,4.0,4.0,4.0,4.0
168906256.0,123,2.0,1.0,,,
168906288.0,13,,,,,
168906480.0,5,2.0,,,,
168907264.0,31,6.0,,,,
168907696.0,37,,,,,
168907968.0,200,84.0,39.0,37.0,15.0,15.0
168908352.0,159,157.0,127.0,127.0,82.0,82.0
168908416.0,91,1.0,,,,
168908480.0,31,,,,,
168908512.0,123,55.0,54.0,51.0,1.0,1.0
168909008.0,46,,,,,
168909808.0,93,6.0,6.0,6.0,6.0,6.0
168909888.0,180,66.0,66.0,66.0,66.0,
168909952.0,42,,,,,
168910016.0,35,34.0,34.0,34.0,33.0,33.0
168910592.0,9,,,,,
168910832.0,56,5.0,4.0,3.0,1.0,1.0
168911856.0,29,11.0,,,,
168912208.0,145,71.0,56.0,37.0,25.0,23.0
168912256.0,14,,,,,
168912352.0,17,4.0,4.0,2.0,2.0,2.0
168912464.0,13,3.0,3.0,3.0,3.0,3.0
168913232.0,53,11.0,8.0,1.0,1.0,1.0
168914032.0,30,1.0,,,,
168914080.0,77,61.0,16.0,11.0,9.0,9.0
168914144.0,74,4.0,4.0,,,
168914464.0,49,13.0,,,,
168914576.0,78,,,,,
168915120.0,37,1.0,1.0,1.0,1.0,1.0
168915216.0,39,14.0,8.0,8.0,8.0,8.0
168915264.0,102,10.0,7.0,5.0,3.0,3.0
168915600.0,43,13.0,3.0,3.0,1.0,1.0
168915904.0,95,19.0,4.0,4.0,,
168916000.0,145,24.0,19.0,5.0,5.0,5.0
168917152.0,82,53.0,46.0,24.0,23.0,20.0
168917296.0,1,,,,,
168918016.0,65,34.0,33.0,,,
168918080.0,9,1.0,1.0,,,
168918352.0,64,32.0,23.0,17.0,16.0,14.0
168918656.0,140,4.0,4.0,4.0,4.0,4.0
168918720.0,59,4.0,,,,
168919168.0,38,3.0,3.0,3.0,3.0,3.0
168919920.0,7,,,,,
168920096.0,47,9.0,7.0,3.0,3.0,3.0
168920256.0,153,35.0,22.0,15.0,14.0,12.0
168920928.0,130,12.0,9.0,7.0,,
168921200.0,35,11.0,11.0,9.0,9.0,9.0
168922320.0,83,63.0,59.0,58.0,51.0,51.0
168922480.0,114,33.0,27.0,25.0,25.0,25.0
168922688.0,34,12.0,10.0,10.0,5.0,
168923504.0,342,11.0,8.0,8.0,8.0,4.0
168923536.0,102,55.0,55.0,4.0,,
168923712.0,110,66.0,,,,
168924304.0,187,152.0,2.0,2.0,2.0,2.0
168924816.0,12,7.0,5.0,,,
168924832.0,2,,,,,
168925248.0,49,1.0,1.0,1.0,1.0,1.0
168925472.0,62,38.0,32.0,24.0,22.0,21.0
168925536.0,108,74.0,72.0,25.0,12.0,12.0
168925616.0,92,6.0,3.0,2.0,1.0,1.0
168925792.0,58,44.0,6.0,6.0,6.0,6.0
168925840.0,34,9.0,8.0,5.0,1.0,1.0
168926080.0,101,,,,,
168926224.0,61,25.0,25.0,18.0,16.0,15.0
168926400.0,151,87.0,85.0,34.0,31.0,31.0
168926528.0,94,,,,,
168927376.0,101,11.0,10.0,10.0,10.0,
168927408.0,113,24.0,23.0,,,
168929376.0,61,35.0,32.0,19.0,14.0,1.0
168929536.0,466,422.0,53.0,50.0,50.0,50.0
168930288.0,12,4.0,4.0,4.0,4.0,4.0
168930352.0,141,17.0,13.0,11.0,9.0,8.0
168930368.0,100,12.0,12.0,4.0,4.0,
168930432.0,137,22.0,10.0,9.0,7.0,6.0
168930464.0,15,,,,,
168930576.0,100,1.0,,,,
168931040.0,72,67.0,15.0,3.0,2.0,2.0
168931200.0,117,32.0,29.0,23.0,17.0,17.0
168931248.0,22,3.0,2.0,2.0,,
168931776.0,79,31.0,18.0,17.0,15.0,15.0
168931856.0,31,6.0,6.0,5.0,5.0,5.0
168931952.0,14,2.0,1.0,1.0,1.0,1.0
168932016.0,14,,,,,
168932208.0,173,9.0,3.0,3.0,3.0,3.0
168932640.0,86,1.0,1.0,,,
168932656.0,39,19.0,19.0,19.0,13.0,5.0
168932720.0,14,1.0,1.0,,,
168932800.0,23,,,,,
168932976.0,94,2.0,2.0,,,
168933328.0,25,5.0,5.0,4.0,4.0,4.0
168933968.0,77,29.0,24.0,13.0,9.0,9.0
168934384.0,67,9.0,6.0,5.0,5.0,5.0
168934512.0,19,,,,,
168934752.0,47,9.0,9.0,9.0,9.0,9.0
168934880.0,84,13.0,13.0,13.0,,
168935104.0,4,2.0,2.0,2.0,2.0,2.0
168935264.0,52,35.0,34.0,34.0,34.0,32.0
168935616.0,6,,,,,
168935968.0,105,43.0,42.0,42.0,42.0,42.0
168936000.0,51,17.0,11.0,11.0,10.0,10.0
168936080.0,33,13.0,13.0,4.0,,
168936896.0,183,115.0,63.0,31.0,31.0,27.0
168936960.0,190,143.0,85.0,77.0,74.0,70.0
168937040.0,73,53.0,52.0,38.0,24.0,15.0
168937072.0,89,30.0,13.0,13.0,5.0,4.0
168938096.0,165,17.0,9.0,9.0,9.0,9.0
168938208.0,53,7.0,6.0,3.0,1.0,1.0
168938240.0,51,15.0,7.0,6.0,6.0,5.0
168938368.0,44,7.0,6.0,2.0,2.0,2.0
168938480.0,55,8.0,,,,
168938560.0,1191,46.0,44.0,26.0,23.0,22.0
168938640.0,119,2.0,2.0,2.0,2.0,2.0
168939008.0,29,2.0,1.0,1.0,1.0,1.0
168939456.0,229,68.0,24.0,22.0,22.0,22.0
168939696.0,96,25.0,6.0,5.0,,
168939792.0,65,12.0,12.0,12.0,12.0,12.0
168939888.0,29,4.0,4.0,4.0,4.0,4.0
168940080.0,13,,,,,
168940320.0,57,42.0,34.0,,,
168940352.0,64,23.0,23.0,23.0,23.0,23.0
168940592.0,129,51.0,19.0,13.0,10.0,9.0
168940768.0,16,,,,,
168940784.0,73,45.0,27.0,21.0,13.0,13.0
168941104.0,29,3.0,1.0,1.0,,
168941360.0,8,,,,,
168941392.0,126,59.0,35.0,34.0,19.0,19.0
168941568.0,74,49.0,38.0,37.0,34.0,34.0
168941824.0,36,,,,,
168942256.0,141,5.0,4.0,2.0,2.0,2.0
168942304.0,71,8.0,6.0,4.0,4.0,4.0
168942816.0,49,16.0,16.0,2.0,,
168943072.0,111,,,,,
168943152.0,24,4.0,4.0,3.0,,
168944464.0,448,34.0,33.0,24.0,23.0,23.0
168944720.0,115,79.0,79.0,79.0,79.0,79.0
168945072.0,41,31.0,30.0,30.0,30.0,30.0
168945232.0,13,,,,,
168945344.0,183,2.0,2.0,1.0,1.0,1.0
168945584.0,129,6.0,6.0,6.0,6.0,6.0
168946176.0,68,7.0,5.0,5.0,5.0,5.0
168947536.0,55,12.0,9.0,7.0,6.0,5.0
168948128.0,144,24.0,,,,
168948336.0,59,34.0,25.0,22.0,20.0,20.0
168948368.0,1,,,,,
168948480.0,41,4.0,4.0,2.0,2.0,2.0
168948672.0,5,,,,,
168948688.0,29,26.0,26.0,23.0,23.0,22.0
168949296.0,39,17.0,15.0,,,
168949520.0,94,84.0,6.0,6.0,6.0,6.0
168949536.0,67,26.0,21.0,2.0,,
168949968.0,19,,,,,
168950448.0,13,,,,,
168950528.0,126,90.0,90.0,,,
168950832.0,50,46.0,46.0,32.0,32.0,30.0
168951232.0,8,2.0,2.0,1.0,1.0,1.0
168951280.0,50,4.0,1.0,,,
168951696.0,19,11.0,10.0,10.0,10.0,10.0
168951744.0,29,26.0,19.0,11.0,11.0,6.0
168952192.0,52,,,,,
168952448.0,37,10.0,9.0,9.0,2.0,2.0
168952944.0,230,44.0,30.0,9.0,3.0,3.0
168953120.0,12,,,,,
168953328.0,24,,,,,
168953552.0,263,158.0,49.0,46.0,46.0,46.0
168953600.0,96,24.0,19.0,13.0,13.0,12.0
168954064.0,85,28.0,12.0,6.0,6.0,6.0
168954496.0,153,26.0,11.0,11.0,10.0,10.0
168954656.0,90,2.0,2.0,2.0,2.0,
168954720.0,91,42.0,18.0,15.0,4.0,4.0
168954960.0,62,37.0,29.0,4.0,3.0,3.0
168955312.0,2,,,,,
168956672.0,358,20.0,1.0,1.0,1.0,1.0
168956848.0,30,3.0,1.0,,,
168957040.0,54,34.0,32.0,32.0,32.0,32.0
168957488.0,37,2.0,1.0,,,
168957536.0,450,8.0,8.0,7.0,7.0,7.0
168957584.0,151,84.0,83.0,83.0,79.0,79.0
168957808.0,81,28.0,28.0,4.0,4.0,4.0
168958464.0,72,17.0,1.0,1.0,1.0,1.0
168958560.0,62,17.0,6.0,5.0,4.0,4.0
168958576.0,208,47.0,39.0,30.0,30.0,30.0
168958704.0,34,10.0,7.0,4.0,2.0,2.0
168958720.0,168,58.0,36.0,9.0,7.0,7.0
168958848.0,55,3.0,3.0,3.0,2.0,2.0
168958992.0,21,9.0,9.0,1.0,1.0,1.0
168959920.0,576,280.0,199.0,75.0,73.0,48.0
168960576.0,60,2.0,2.0,1.0,1.0,1.0
168960672.0,53,40.0,40.0,30.0,30.0,30.0
168961008.0,191,14.0,10.0,10.0,10.0,9.0
168961184.0,179,80.0,3.0,,,
168961728.0,249,112.0,112.0,106.0,88.0,65.0
168961984.0,51,29.0,28.0,20.0,11.0,9.0
168962304.0,43,23.0,13.0,9.0,9.0,4.0
168962608.0,19,2.0,2.0,,,
168962832.0,40,25.0,25.0,9.0,9.0,9.0
168963808.0,152,77.0,75.0,72.0,71.0,14.0
168964432.0,359,347.0,48.0,,,
168964480.0,41,10.0,9.0,8.0,7.0,7.0
168965296.0,91,34.0,34.0,34.0,34.0,34.0
168965312.0,14,1.0,1.0,,,
168965472.0,109,7.0,,,,
168965968.0,3,1.0,1.0,,,
168966112.0,3,2.0,2.0,2.0,2.0,2.0
168966272.0,20,8.0,7.0,3.0,3.0,2.0
168966512.0,11,5.0,3.0,,,
168966752.0,68,12.0,11.0,4.0,3.0,3.0
168966768.0,266,154.0,123.0,109.0,109.0,103.0
168967760.0,26,4.0,4.0,4.0,4.0,4.0
168967840.0,92,21.0,20.0,20.0,13.0,10.0
168968320.0,1104,134.0,134.0,27.0,27.0,27.0
168968656.0,227,103.0,65.0,55.0,50.0,49.0
168968672.0,545,27.0,10.0,5.0,5.0,4.0
168968928.0,19,2.0,,,,
168969680.0,13,,,,,
168969744.0,291,144.0,92.0,52.0,4.0,4.0
168969952.0,106,30.0,30.0,30.0,30.0,
168971088.0,17,,,,,
168971408.0,7,3.0,3.0,,,
168971728.0,58,12.0,12.0,12.0,4.0,4.0
168971808.0,5,,,,,
168972080.0,59,4.0,3.0,1.0,1.0,1.0
168972368.0,21,9.0,4.0,3.0,3.0,
168973200.0,159,3.0,2.0,,,
168973376.0,47,19.0,19.0,9.0,9.0,9.0
168973792.0,9,,,,,
168974336.0,579,123.0,4.0,4.0,1.0,1.0
168974448.0,109,68.0,61.0,4.0,3.0,3.0
168974528.0,103,86.0,76.0,74.0,62.0,60.0
168974816.0,12,4.0,4.0,4.0,4.0,4.0
168975488.0,139,66.0,66.0,50.0,50.0,37.0
168975616.0,20,10.0,7.0,2.0,1.0,1.0
168976144.0,28,13.0,1.0,1.0,1.0,1.0
168976160.0,4,1.0,1.0,1.0,1.0,1.0
168976624.0,30,4.0,,,,
168976656.0,542,137.0,103.0,95.0,92.0,92.0
168976848.0,42,13.0,13.0,12.0,12.0,12.0
168976864.0,34,9.0,,,,
168977312.0,276,98.0,96.0,90.0,76.0,59.0
168977504.0,97,15.0,15.0,15.0,11.0,11.0
168977632.0,37,37.0,37.0,37.0,37.0,37.0
168978192.0,88,7.0,7.0,7.0,7.0,7.0
168978288.0,190,80.0,4.0,3.0,2.0,1.0
168980048.0,44,18.0,14.0,11.0,5.0,3.0
168980096.0,39,2.0,,,,
168980192.0,226,114.0,81.0,7.0,7.0,5.0
168980336.0,97,9.0,8.0,,,
168980544.0,206,2.0,2.0,2.0,2.0,2.0
168980560.0,2,,,,,
168981040.0,10,2.0,2.0,2.0,2.0,2.0
168981344.0,74,1.0,1.0,1.0,1.0,1.0
168981616.0,53,2.0,1.0,,,
168981984.0,522,58.0,47.0,32.0,31.0,1.0
168982032.0,108,22.0,11.0,4.0,4.0,4.0
168982624.0,67,56.0,49.0,29.0,22.0,20.0
168982736.0,31,9.0,,,,
168983264.0,81,35.0,15.0,14.0,13.0,13.0
168983584.0,133,132.0,85.0,85.0,84.0,3.0
168983728.0,1,,,,,
168983872.0,32,28.0,28.0,28.0,28.0,28.0
168984144.0,117,4.0,4.0,1.0,1.0,1.0
168985296.0,100,57.0,57.0,,,
168985984.0,78,8.0,8.0,,,
168986000.0,30,26.0,20.0,8.0,7.0,7.0
168987456.0,243,148.0,138.0,138.0,137.0,6.0
168987808.0,121,3.0,2.0,,,
168988000.0,25,,,,,
168988640.0,54,51.0,50.0,43.0,35.0,34.0
168988864.0,285,185.0,172.0,165.0,157.0,157.0
168988880.0,137,55.0,55.0,49.0,49.0,49.0
168989168.0,285,93.0,7.0,1.0,1.0,1.0
168989248.0,2,,,,,
168990032.0,49,,,,,
168990208.0,97,55.0,48.0,18.0,17.0,17.0
168990320.0,39,4.0,3.0,2.0,2.0,2.0
168990336.0,6,,,,,
168990464.0,92,,,,,
168991328.0,48,11.0,11.0,6.0,4.0,4.0
168991408.0,263,198.0,196.0,183.0,183.0,183.0
168991456.0,42,16.0,16.0,12.0,8.0,6.0
168991488.0,95,1.0,1.0,1.0,1.0,1.0
168991632.0,90,56.0,56.0,54.0,54.0,53.0
168992384.0,46,7.0,5.0,4.0,,
168992416.0,168,6.0,,,,
168992864.0,10,5.0,5.0,1.0,1.0,1.0
168992992.0,23,1.0,1.0,1.0,1.0,1.0
168993040.0,16,7.0,7.0,5.0,4.0,1.0
168993184.0,6,,,,,
168993424.0,26,23.0,17.0,11.0,7.0,7.0
168994064.0,175,25.0,13.0,9.0,5.0,5.0
168994096.0,71,20.0,20.0,12.0,12.0,12.0
168994896.0,44,,,,,
168994912.0,3,3.0,3.0,3.0,3.0,
168995536.0,35,,,,,
168996832.0,281,246.0,195.0,32.0,32.0,32.0
168997408.0,5,1.0,1.0,1.0,1.0,1.0
168998176.0,142,37.0,36.0,6.0,6.0,6.0
168998224.0,125,1.0,1.0,,,
168998288.0,22,,,,,
168998416.0,38,13.0,6.0,3.0,3.0,3.0
168998720.0,29,20.0,1.0,,,
168999424.0,331,36.0,1.0,1.0,,
168999520.0,14,4.0,3.0,3.0,3.0,3.0
169000448.0,112,14.0,3.0,2.0,1.0,1.0
169000592.0,8,3.0,2.0,,,
169000688.0,92,77.0,28.0,25.0,24.0,24.0
169001024.0,69,54.0,43.0,36.0,31.0,27.0
169001824.0,200,18.0,11.0,11.0,9.0,8.0
169001984.0,13,5.0,4.0,4.0,4.0,4.0
169002016.0,27,15.0,10.0,3.0,2.0,2.0
169002080.0,44,5.0,5.0,4.0,4.0,4.0
169002160.0,17,1.0,,,,
169002832.0,323,1.0,1.0,,,
169003520.0,1,,,,,
169003808.0,29,13.0,13.0,13.0,9.0,8.0
169004656.0,19,,,,,
169004688.0,88,42.0,42.0,26.0,,
169004752.0,262,36.0,13.0,7.0,7.0,7.0
169004784.0,105,54.0,52.0,34.0,9.0,9.0
169004912.0,6,,,,,
169005152.0,38,1.0,,,,
169005392.0,136,127.0,119.0,23.0,23.0,23.0
169005424.0,43,21.0,15.0,15.0,1.0,
169005520.0,403,4.0,,,,
169005616.0,111,26.0,25.0,16.0,16.0,3.0
169005904.0,75,18.0,17.0,13.0,12.0,3.0
169006048.0,190,,,,,
169006288.0,150,15.0,13.0,6.0,4.0,4.0
169007024.0,27,11.0,4.0,3.0,2.0,2.0
169007312.0,16,,,,,
169007552.0,74,70.0,24.0,13.0,10.0,9.0
169007776.0,201,162.0,153.0,152.0,10.0,9.0
169008160.0,21,1.0,,,,
169008496.0,19,16.0,7.0,7.0,7.0,5.0
169008736.0,163,76.0,11.0,10.0,9.0,7.0
169008752.0,179,87.0,40.0,36.0,32.0,13.0
169008880.0,37,13.0,12.0,1.0,,
169008992.0,662,250.0,182.0,181.0,144.0,106.0
169009504.0,192,142.0,129.0,127.0,127.0,127.0
169009792.0,57,,,,,
169010144.0,146,19.0,18.0,16.0,15.0,15.0
169010944.0,59,45.0,13.0,5.0,5.0,2.0
169011472.0,327,58.0,54.0,6.0,5.0,5.0
169012288.0,86,42.0,38.0,38.0,10.0,2.0
169012832.0,34,9.0,8.0,3.0,3.0,3.0
169013440.0,333,145.0,118.0,111.0,108.0,62.0
169013616.0,7,1.0,,,,
169013888.0,238,122.0,100.0,100.0,95.0,95.0
169014256.0,196,10.0,8.0,1.0,1.0,1.0
169014592.0,980,91.0,,,,
169014736.0,2,1.0,,,,
169015184.0,40,16.0,13.0,12.0,3.0,3.0
169015760.0,132,106.0,106.0,1.0,1.0,1.0
169016032.0,124,16.0,14.0,13.0,4.0,2.0
169016160.0,33,7.0,,,,
169016192.0,195,33.0,33.0,2.0,,
169016272.0,373,118.0,68.0,68.0,68.0,68.0
169016544.0,70,19.0,7.0,6.0,6.0,5.0
169018096.0,124,82.0,38.0,16.0,16.0,16.0
169018560.0,7,,,,,
169018800.0,112,,,,,
169019680.0,12,,,,,
169019696.0,386,277.0,238.0,204.0,197.0,139.0
169019856.0,107,77.0,61.0,19.0,11.0,10.0
169020304.0,28,4.0,2.0,2.0,,
169020320.0,69,4.0,4.0,4.0,,
169020736.0,233,231.0,229.0,229.0,229.0,229.0
169020752.0,11,5.0,5.0,4.0,3.0,3.0
169021056.0,214,4.0,4.0,,,
169022144.0,29,8.0,8.0,8.0,8.0,3.0
169022400.0,51,19.0,8.0,1.0,,
169022512.0,76,20.0,19.0,13.0,13.0,13.0
169022608.0,9,,,,,
169022784.0,179,58.0,45.0,41.0,34.0,34.0
169022848.0,24,,,,,
169022896.0,145,4.0,2.0,1.0,1.0,
169023024.0,40,22.0,16.0,4.0,4.0,
169023728.0,95,78.0,78.0,26.0,24.0,24.0
169024144.0,8,,,,,
169024240.0,107,,,,,
169024304.0,96,35.0,20.0,14.0,3.0,3.0
169024560.0,36,,,,,
169024784.0,19,7.0,6.0,5.0,5.0,5.0
169024880.0,12,5.0,5.0,4.0,4.0,4.0
169025264.0,4,,,,,
169025664.0,23,5.0,5.0,4.0,4.0,4.0
169025952.0,146,72.0,57.0,46.0,40.0,35.0
169026608.0,16,9.0,,,,
169026704.0,73,42.0,37.0,35.0,26.0,16.0
169026752.0,154,97.0,62.0,1.0,1.0,
169027072.0,116,7.0,5.0,5.0,5.0,5.0
169027568.0,139,135.0,135.0,1.0,1.0,1.0
169027840.0,165,98.0,74.0,35.0,23.0,6.0
169027936.0,46,5.0,2.0,,,
169027984.0,527,286.0,165.0,74.0,64.0,60.0
169028544.0,103,32.0,31.0,31.0,30.0,30.0
169028640.0,73,61.0,53.0,51.0,47.0,45.0
169028720.0,46,9.0,8.0,6.0,6.0,
169028784.0,44,8.0,8.0,3.0,3.0,3.0
169028912.0,13,,,,,
169028944.0,103,24.0,11.0,11.0,11.0,11.0
169029184.0,21,8.0,7.0,4.0,4.0,4.0
169029200.0,172,14.0,8.0,8.0,7.0,7.0
169029408.0,63,33.0,31.0,29.0,21.0,21.0
169029984.0,12,2.0,2.0,1.0,1.0,1.0
169030272.0,151,11.0,7.0,6.0,5.0,5.0
169030320.0,382,86.0,86.0,82.0,55.0,52.0
169030528.0,7,,,,,
169031456.0,303,2.0,,,,
169031488.0,128,14.0,13.0,9.0,6.0,3.0
169031728.0,21,6.0,,,,
169031792.0,39,,,,,
169031968.0,85,43.0,42.0,42.0,42.0,42.0
169032176.0,36,8.0,4.0,4.0,4.0,4.0
169032256.0,41,,,,,
169032384.0,112,31.0,30.0,1.0,,
169033056.0,6,,,,,
169033216.0,225,2.0,1.0,1.0,1.0,
169033488.0,51,9.0,8.0,8.0,4.0,4.0
169033728.0,24,9.0,3.0,,,
169033744.0,368,24.0,21.0,21.0,19.0,18.0
169034128.0,62,36.0,36.0,33.0,33.0,33.0
169034240.0,140,67.0,57.0,48.0,34.0,34.0
169034688.0,111,94.0,11.0,10.0,10.0,10.0
169035616.0,87,5.0,5.0,2.0,1.0,1.0
169036480.0,52,2.0,2.0,2.0,1.0,1.0
169037408.0,424,33.0,5.0,5.0,5.0,3.0
169038064.0,195,13.0,1.0,1.0,1.0,
169038144.0,239,6.0,6.0,,,
169038592.0,133,78.0,70.0,68.0,66.0,66.0
169038640.0,76,1.0,1.0,1.0,,
169039616.0,22,4.0,3.0,3.0,2.0,2.0
169039760.0,191,2.0,2.0,,,
169040144.0,75,11.0,,,,
169040368.0,88,2.0,1.0,,,
169040624.0,105,67.0,67.0,4.0,4.0,1.0
169040672.0,23,7.0,4.0,4.0,4.0,4.0
169041296.0,29,8.0,8.0,,,
169041392.0,15,1.0,1.0,1.0,1.0,1.0
169041696.0,11,7.0,4.0,4.0,4.0,4.0
169041984.0,71,30.0,18.0,17.0,15.0,13.0
169042464.0,25,10.0,10.0,10.0,2.0,
169042592.0,79,53.0,53.0,4.0,4.0,4.0
169043456.0,54,,,,,
169045952.0,27,11.0,11.0,6.0,6.0,6.0
169046928.0,13,5.0,5.0,5.0,5.0,5.0
169047344.0,1,1.0,1.0,,,
169049344.0,14,14.0,14.0,,,
169060160.0,26,26.0,26.0,26.0,26.0,26.0
169092448.0,1,,,,,
169094224.0,2,,,,,
169101344.0,5,2.0,2.0,2.0,2.0,2.0
169102912.0,28,,,,,
169103984.0,5,,,,,
169111136.0,7,6.0,6.0,4.0,4.0,4.0
169126368.0,9,,,,,
169127536.0,1,,,,,
169136096.0,165,165.0,165.0,57.0,25.0,7.0
169141872.0,1,,,,,
169152336.0,26,1.0,1.0,1.0,1.0,1.0
169157152.0,1,1.0,1.0,1.0,1.0,1.0
169159744.0,1,,,,,
169161088.0,8,4.0,,,,
169167872.0,22,2.0,2.0,2.0,,
169173888.0,14,13.0,,,,
169186208.0,8,6.0,5.0,2.0,,
169195680.0,22,2.0,,,,
169202912.0,28,12.0,6.0,5.0,4.0,3.0
169203680.0,1,1.0,,,,
169218128.0,9,5.0,,,,
169226528.0,15,,,,,
169230656.0,3,3.0,,,,
