uid,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days
168958704.0,69,66.0,46.0,25.0,13.0
168958720.0,211,98.0,64.0,57.0,56.0
168958848.0,29,25.0,22.0,17.0,11.0
168958992.0,83,67.0,39.0,31.0,31.0
168959920.0,322,222.0,76.0,66.0,54.0
168960576.0,44,26.0,4.0,4.0,4.0
168960672.0,38,34.0,8.0,8.0,8.0
168961008.0,44,44.0,40.0,40.0,38.0
168961184.0,80,61.0,18.0,12.0,9.0
168961728.0,68,67.0,55.0,35.0,34.0
168961984.0,173,164.0,104.0,80.0,79.0
168962304.0,37,28.0,25.0,25.0,22.0
168962608.0,18,17.0,5.0,1.0,1.0
168962832.0,53,45.0,36.0,35.0,33.0
168963808.0,50,47.0,30.0,29.0,16.0
168964432.0,2,,,,
168964480.0,63,59.0,48.0,45.0,44.0
168965296.0,1,1.0,1.0,1.0,1.0
168965312.0,78,69.0,41.0,41.0,41.0
168965472.0,11,6.0,2.0,2.0,2.0
168966112.0,24,20.0,17.0,17.0,16.0
168966272.0,7,4.0,4.0,4.0,
168966512.0,14,12.0,1.0,1.0,1.0
168966752.0,26,25.0,20.0,17.0,16.0
168966768.0,188,138.0,113.0,97.0,93.0
168967760.0,115,64.0,41.0,25.0,19.0
168967840.0,93,80.0,77.0,52.0,45.0
168968320.0,50,50.0,27.0,22.0,22.0
168968656.0,106,103.0,95.0,86.0,85.0
168968672.0,108,66.0,46.0,37.0,34.0
168968928.0,2,,,,
168969744.0,131,45.0,12.0,2.0,2.0
168969952.0,8,8.0,6.0,6.0,6.0
168971088.0,116,113.0,96.0,96.0,93.0
168971408.0,27,25.0,7.0,2.0,2.0
168971728.0,19,16.0,15.0,2.0,2.0
168972080.0,11,11.0,7.0,3.0,2.0
168972368.0,75,67.0,38.0,9.0,3.0
168973200.0,11,11.0,6.0,6.0,6.0
168973376.0,52,50.0,23.0,18.0,18.0
168973792.0,23,22.0,17.0,16.0,16.0
168974336.0,10,10.0,8.0,4.0,4.0
168974448.0,22,22.0,22.0,22.0,22.0
168974528.0,29,29.0,9.0,9.0,9.0
168974816.0,50,44.0,36.0,32.0,32.0
168975488.0,36,32.0,28.0,27.0,22.0
168975616.0,17,10.0,9.0,8.0,8.0
168976144.0,69,52.0,24.0,17.0,17.0
168976160.0,30,30.0,14.0,14.0,14.0
168976624.0,149,98.0,73.0,19.0,18.0
168976656.0,116,94.0,41.0,35.0,30.0
168976848.0,9,8.0,2.0,2.0,2.0
168976864.0,51,23.0,16.0,16.0,16.0
168977312.0,215,187.0,150.0,128.0,115.0
168977504.0,38,37.0,26.0,17.0,17.0
168977632.0,8,2.0,2.0,2.0,2.0
168978192.0,27,23.0,23.0,23.0,23.0
168978288.0,50,22.0,20.0,18.0,12.0
168980048.0,251,165.0,41.0,12.0,12.0
168980096.0,24,6.0,6.0,6.0,6.0
168980192.0,49,44.0,10.0,10.0,8.0
168980336.0,33,23.0,13.0,5.0,5.0
168980544.0,76,71.0,55.0,50.0,49.0
168980560.0,7,,,,
168981040.0,5,5.0,5.0,5.0,5.0
168981344.0,6,6.0,,,
168981616.0,25,19.0,11.0,11.0,11.0
168981984.0,130,23.0,,,
168982032.0,234,109.0,39.0,35.0,26.0
168982624.0,130,111.0,61.0,44.0,41.0
168982736.0,136,124.0,112.0,112.0,112.0
168983264.0,99,63.0,62.0,48.0,48.0
168983584.0,26,17.0,13.0,8.0,8.0
168983728.0,3,3.0,3.0,3.0,3.0
168983872.0,4,,,,
168984144.0,36,33.0,14.0,6.0,6.0
168985296.0,1,,,,
168985984.0,12,12.0,7.0,5.0,4.0
168986000.0,250,208.0,167.0,118.0,115.0
168987456.0,47,42.0,26.0,23.0,22.0
168987808.0,29,24.0,14.0,9.0,8.0
168988000.0,21,21.0,6.0,4.0,4.0
168988640.0,96,88.0,57.0,50.0,47.0
168988864.0,136,111.0,71.0,66.0,65.0
168988880.0,32,29.0,28.0,28.0,28.0
168989168.0,42,41.0,12.0,8.0,8.0
168990208.0,121,103.0,90.0,87.0,87.0
168990320.0,132,121.0,96.0,96.0,95.0
168990464.0,4,,,,
168991328.0,104,93.0,62.0,58.0,57.0
168991408.0,45,35.0,8.0,5.0,5.0
168991456.0,77,75.0,33.0,20.0,15.0
168991488.0,7,7.0,7.0,,
168991632.0,16,16.0,11.0,11.0,11.0
168992384.0,28,13.0,11.0,6.0,5.0
168992416.0,14,1.0,1.0,,
168992864.0,10,10.0,8.0,7.0,7.0
168992992.0,8,8.0,8.0,2.0,2.0
168993040.0,120,91.0,52.0,35.0,30.0
168993184.0,3,3.0,3.0,1.0,1.0
168993424.0,66,57.0,40.0,10.0,10.0
168994064.0,86,49.0,31.0,3.0,3.0
168994096.0,123,108.0,96.0,96.0,96.0
168994912.0,56,50.0,26.0,26.0,10.0
168995536.0,110,59.0,36.0,32.0,31.0
168996832.0,109,94.0,53.0,22.0,21.0
168997408.0,3,,,,
168998176.0,17,16.0,14.0,14.0,9.0
168998224.0,13,12.0,8.0,4.0,4.0
168998416.0,41,36.0,27.0,27.0,25.0
168998720.0,18,1.0,,,
168999424.0,114,67.0,49.0,16.0,13.0
168999520.0,41,34.0,31.0,29.0,27.0
169000448.0,38,17.0,17.0,6.0,6.0
169000592.0,5,5.0,,,
169000688.0,45,34.0,21.0,12.0,11.0
169001024.0,98,90.0,80.0,64.0,56.0
169001824.0,26,21.0,8.0,5.0,5.0
169001984.0,23,4.0,4.0,4.0,4.0
169002016.0,58,44.0,33.0,7.0,4.0
169002080.0,59,56.0,42.0,40.0,40.0
169002160.0,7,3.0,,,
169002832.0,28,25.0,7.0,7.0,7.0
169003520.0,3,3.0,3.0,1.0,1.0
169003808.0,41,35.0,29.0,27.0,26.0
169004656.0,3,,,,
169004688.0,39,39.0,22.0,15.0,15.0
169004752.0,33,25.0,21.0,20.0,19.0
169004784.0,62,59.0,31.0,28.0,28.0
169004912.0,3,3.0,,,
169005152.0,13,2.0,2.0,1.0,1.0
169005392.0,37,13.0,10.0,8.0,3.0
169005424.0,47,29.0,14.0,14.0,14.0
169005520.0,33,18.0,11.0,11.0,3.0
169005616.0,127,124.0,72.0,49.0,31.0
169005904.0,44,44.0,28.0,24.0,11.0
169006288.0,151,119.0,101.0,64.0,60.0
169007024.0,20,13.0,9.0,7.0,7.0
169007312.0,1,,,,
169007552.0,102,66.0,31.0,25.0,24.0
169007776.0,58,48.0,40.0,39.0,35.0
169008160.0,1,1.0,,,
169008496.0,24,11.0,11.0,11.0,11.0
169008736.0,59,39.0,19.0,18.0,18.0
169008752.0,114,61.0,45.0,40.0,33.0
169008880.0,36,35.0,19.0,8.0,8.0
169008992.0,140,70.0,67.0,54.0,41.0
169009504.0,69,62.0,42.0,33.0,33.0
169009792.0,194,178.0,86.0,76.0,71.0
169010144.0,142,109.0,71.0,61.0,52.0
169010256.0,6,5.0,5.0,3.0,3.0
169010944.0,18,8.0,1.0,1.0,1.0
169011472.0,205,172.0,54.0,41.0,41.0
169012288.0,9,7.0,7.0,5.0,3.0
169012832.0,47,29.0,6.0,3.0,3.0
169013440.0,208,136.0,72.0,64.0,60.0
169013616.0,1,,,,
169013888.0,1,1.0,,,
169014256.0,10,5.0,3.0,3.0,3.0
169014592.0,10,,,,
169014736.0,74,52.0,32.0,15.0,4.0
169015184.0,45,43.0,22.0,9.0,9.0
169015760.0,19,16.0,12.0,12.0,12.0
169016032.0,45,27.0,25.0,23.0,10.0
169016160.0,31,26.0,17.0,17.0,17.0
169016192.0,27,27.0,7.0,,
169016272.0,12,12.0,12.0,12.0,12.0
169016544.0,101,67.0,36.0,36.0,36.0
169018096.0,125,108.0,58.0,58.0,58.0
169019680.0,19,13.0,9.0,8.0,7.0
169019696.0,447,406.0,286.0,273.0,234.0
169019856.0,93,71.0,47.0,37.0,36.0
169020304.0,88,54.0,51.0,47.0,47.0
169020320.0,12,10.0,9.0,8.0,7.0
169020736.0,10,9.0,5.0,5.0,5.0
169020752.0,22,9.0,8.0,6.0,6.0
169021056.0,23,23.0,1.0,1.0,1.0
169022144.0,65,62.0,44.0,38.0,32.0
169022400.0,56,49.0,19.0,15.0,10.0
169022512.0,58,45.0,25.0,25.0,25.0
169022608.0,23,18.0,1.0,1.0,1.0
169022784.0,117,83.0,66.0,43.0,43.0
169022848.0,64,55.0,42.0,31.0,31.0
169022896.0,30,24.0,22.0,18.0,14.0
169023024.0,22,22.0,2.0,,
169023728.0,43,43.0,36.0,29.0,27.0
169024144.0,6,6.0,1.0,,
169024240.0,10,10.0,7.0,6.0,6.0
169024304.0,127,90.0,78.0,26.0,
169024784.0,143,137.0,134.0,121.0,121.0
169024880.0,9,9.0,8.0,8.0,8.0
169025264.0,38,36.0,34.0,25.0,25.0
169025664.0,68,57.0,22.0,13.0,11.0
169025952.0,109,66.0,56.0,34.0,14.0
169026608.0,25,12.0,,,
169026704.0,126,104.0,97.0,46.0,40.0
169026752.0,230,146.0,62.0,60.0,48.0
169027072.0,37,25.0,25.0,18.0,16.0
169027568.0,13,13.0,8.0,8.0,8.0
169027840.0,95,91.0,78.0,31.0,29.0
169027936.0,39,17.0,13.0,12.0,12.0
169027984.0,135,12.0,8.0,8.0,
169028544.0,17,12.0,11.0,7.0,7.0
169028640.0,127,100.0,77.0,49.0,29.0
169028720.0,49,30.0,22.0,18.0,16.0
169028784.0,55,42.0,11.0,4.0,4.0
169028912.0,20,10.0,9.0,7.0,7.0
169028944.0,80,36.0,30.0,26.0,26.0
169029184.0,107,102.0,56.0,56.0,56.0
169029200.0,36,21.0,15.0,10.0,9.0
169029408.0,86,60.0,47.0,38.0,38.0
169029984.0,49,48.0,43.0,41.0,41.0
169030272.0,28,12.0,10.0,9.0,9.0
169030320.0,34,33.0,16.0,12.0,9.0
169030528.0,1,1.0,1.0,,
169031488.0,115,105.0,69.0,44.0,44.0
169031968.0,63,61.0,53.0,53.0,52.0
169032176.0,25,25.0,25.0,25.0,25.0
169032384.0,19,18.0,4.0,3.0,3.0
169033488.0,10,7.0,7.0,6.0,5.0
169033728.0,116,84.0,67.0,44.0,42.0
169033744.0,55,53.0,39.0,35.0,34.0
169034128.0,46,41.0,38.0,38.0,38.0
169034240.0,409,344.0,303.0,237.0,233.0
169034688.0,77,42.0,24.0,21.0,21.0
169035616.0,12,11.0,6.0,4.0,4.0
169036480.0,6,4.0,4.0,3.0,3.0
169037408.0,24,13.0,12.0,9.0,9.0
169038064.0,23,7.0,7.0,7.0,
169038144.0,13,11.0,2.0,2.0,2.0
169038592.0,74,44.0,35.0,25.0,21.0
169038640.0,7,4.0,4.0,3.0,3.0
169039760.0,25,25.0,13.0,9.0,9.0
169040144.0,65,32.0,28.0,24.0,24.0
169040368.0,82,78.0,65.0,32.0,28.0
169040624.0,20,20.0,4.0,3.0,2.0
169040672.0,23,20.0,11.0,11.0,11.0
169041296.0,95,81.0,47.0,45.0,40.0
169041392.0,9,9.0,9.0,9.0,4.0
169041696.0,56,42.0,30.0,18.0,13.0
169041984.0,67,38.0,36.0,35.0,29.0
169042464.0,163,156.0,79.0,60.0,56.0
169042592.0,20,20.0,3.0,3.0,3.0
169045952.0,60,26.0,16.0,14.0,14.0
169046928.0,3,3.0,3.0,3.0,3.0
169048208.0,3,3.0,3.0,3.0,3.0
169048464.0,4,3.0,,,
169049344.0,4,4.0,2.0,2.0,2.0
169052448.0,2,1.0,1.0,,
169101344.0,90,68.0,67.0,66.0,66.0
169111072.0,18,13.0,12.0,12.0,12.0
169111136.0,174,126.0,113.0,88.0,65.0
169123392.0,28,10.0,,,
169126368.0,8,,,,
169127536.0,20,16.0,6.0,6.0,6.0
169134032.0,4,3.0,2.0,2.0,2.0
169136096.0,142,102.0,15.0,11.0,8.0
169141872.0,18,18.0,18.0,7.0,7.0
169147168.0,4,4.0,4.0,4.0,4.0
169151920.0,20,19.0,16.0,10.0,5.0
169152336.0,1,1.0,1.0,1.0,1.0
169153536.0,3,,,,
169157152.0,20,4.0,4.0,4.0,4.0
169159744.0,8,7.0,7.0,,
169167872.0,5,4.0,4.0,2.0,2.0
169173888.0,40,3.0,3.0,2.0,1.0
169186208.0,10,9.0,3.0,3.0,3.0
169195680.0,3,,,,
169202912.0,21,14.0,9.0,8.0,7.0
169203680.0,1,,,,
169218128.0,2,,,,
169230656.0,4,,,,
